recipient_type,number_of_forms_1042s,u_s_tax_withheld,total_u_s_source_income,interest_income,country,year,tax_haven,afchange,cayman,share_of_total_interest,share_of_total_income,share_of_total_forms,non_int_income,share_of_nonint_inc
Individuals,317,56,443,81,Libya,2018,0,1,0,3.3355075901328274e-5,2.6718284220543213e-5,6.857504305409446e-5,362,2.5579441477841633e-5
Corporations,9,3198,21708,11048,Libya,2018,0,1,0,3.682890672353661e-5,3.4460871742264555e-5,1.240956529292779e-5,10660,3.230791790359243e-5
Individuals,127,95,553,226,Liechtenstein,2018,0,1,0,9.306477967531098e-5,3.335262116018148e-5,2.747328223302838e-5,327,2.3106291058713296e-5
Corporations,424,9333,57307,26048,Liechtenstein,2018,0,1,0,8.683194807518842e-5,9.0973335956051e-5,5.846284093557092e-4,31259,9.473857464806714e-5
Individuals,2789,703,15364,4958,Luxembourg,2018,0,1,0,0.0020416600780096984,9.266359340054761e-4,6.033305838418594e-4,10406,7.353029503271272e-4
Corporations,23424,1479876,41035289,30175623,Luxembourg,2018,0,1,0,0.10059152831205703,0.06514242818941218,0.032297961935726725,10859666,0.03291305793512514
Individuals,1034,274,1820,714,Macau,2018,0,1,0,2.940188172043011e-4,1.09768120274015e-4,2.2368010888938067e-4,1106,7.815155324445538e-5
Corporations,53,231,9965,9339,Macau,2018,0,1,0,3.113189354553842e-5,1.5819172052315566e-5,7.307855116946365e-5,626,1.8972567174154653e-6
Individuals,65490,9699,44999,6736,Malaysia,2018,0,1,0,0.0027738245835968794,0.0027139866176980228,0.014167127979850619,38263,0.002703718699631642
Corporations,539,3364,61605,30461,Malaysia,2018,0,1,0,1.0154284284084438e-4,9.779629646592077e-5,7.431950769875642e-4,31144,9.43900370721841e-5
Individuals,2523,2031,53682,41258,Malta,2018,0,1,0,0.016989675574530887,0.003237677050851469,5.45788118692367e-4,12424,8.778977373500123e-4
Corporations,1360,12900,163186,129592,Malta,2018,0,1,0,4.3199960898955076e-4,2.5905342805109563e-4,0.001875223199820199,33594,1.0181540281925742e-4
Individuals,266647,252024,1322306,241473,Mexico,2018,0,1,0,0.09943642275458571,0.07975112310277566,0.05768242746134109,1080833,0.076373216770221
Corporations,7251,190353,6456082,947027,Mexico,2018,0,1,0,0.0031569486828087173,0.010248858197878333,0.009997973104335488,5509055,0.016696631957446095
Individuals,1303,3439,29242,7842,Monaco,2018,0,1,0,0.003229265496521189,0.001763648007171839,2.818715492097321e-4,21400,0.0015121548276956103
Corporations,130,4178,86827,23168,Monaco,2018,0,1,0,7.723136413567128e-5,1.3783554960224823e-4,1.7924927645340138e-4,63659,1.9293524820119984e-4
Individuals,62098,20363,165636,8486,Netherlands,2018,0,1,0,0.0034944589394897744,0.009989863939399313,0.013433353386666113,157150,0.011104445381886222
Corporations,9951,138989,21551496,8798226,Netherlands,2018,0,1,0,0.029329203899945207,0.03421242581121833,0.013720842692213825,12753270,0.03865212009027657
Individuals,20848,5962,60119,2172,New Zealand,2018,0,1,0,8.9441018342821e-4,0.003625906386128301,0.004509944787355714,57947,0.004094618495349417
Corporations,2764,10990,164407,49382,New Zealand,2018,0,1,0,1.64616679201818e-4,2.6099173302609585e-4,0.0038111153855169343,115025,3.486133449212682e-4
Individuals,23848,10510,67475,373,Norway,2018,0,1,0,1.5359806557031414e-4,0.004069562590928111,0.005158919958214652,67102,0.004741523983552843
Corporations,1914,24892,865729,523592,Norway,2018,0,1,0,0.0017454128284929383,0.001374321726209644,0.0026391008856293096,342137,0.0010369356573903755
Individuals,1249,305,1837,552,Oman,2018,0,1,0,2.2730866540164452e-4,1.107934268919591e-4,2.7018999613427126e-4,1285,9.079995110228314e-5
Corporations,40,13,332122,1193,Oman,2018,0,1,0,3.976908555501374e-6,5.272348279336829e-4,5.5153623524123506e-5,330929,0.0010029668821686622
Individuals,7625,3459,34237,17693,Panama,2018,0,1,0,0.007285819233607421,0.002064907216385413,0.0016494785592664678,16544,0.0011690228724016904
Corporations,27631,48888,662274,429434,Panama,2018,0,1,0,0.0014315337373203495,0.0010513423333442288,0.03809874428987641,232840,7.056825145096117e-4
Individuals,11739,3899,34515,15608,Peru,2018,0,1,0,0.006427234872443601,0.0020816739951964986,0.0025394398435710248,18907,0.0013359958564131264
Corporations,1099,52989,308417,115164,Peru,2018,0,1,0,3.8390335028144193e-4,4.896037718875073e-4,0.0015153458063252934,193253,5.857037578445542e-4
Individuals,31801,18441,84408,5296,Philippines,2018,0,1,0,0.002180845456462155,0.005090828294554428,0.006879353136161697,79112,0.005590167884516595
Corporations,480,5699,403288,300213,Philippines,2018,0,1,0,0.0010007708702202296,6.402089572136718e-4,6.618434822894821e-4,103075,3.12395744644727e-4
Individuals,46255,24821,121850,3146,Poland,2018,0,1,0,0.0012954946763651697,0.007349035964499301,0.01000611550936006,118704,0.008387795638634567
Corporations,954,9318,172689,24614,Poland,2018,0,1,0,8.205165732197051e-5,2.7413918741016785e-4,0.0013154139210503457,148075,4.487800134685224e-4
Individuals,13531,8610,55776,8715,Portugal,2018,0,1,0,0.003588759092346616,0.0033639707013205828,0.002927094345630764,47061,0.003325398053559959
Corporations,658,2599,57682,15215,Portugal,2018,0,1,0,5.0719751611025486e-5,9.156863846680045e-5,9.072771069718316e-4,42467,1.2870734986978046e-4
Individuals,1250,1696,16680,31,Puerto Rico,2018,0,1,0,1.2765522875816994e-5,0.0010060067286651484,2.704063211912242e-4,16649,0.0011764423236590754
Corporations,7209,10682,633289,548510,Puerto Rico,2018,0,1,0,0.0018284778807863024,0.0010053294179467006,0.009940061799635158,84779,2.5694493170250117e-4
Individuals,2291,975,5256,1668,Qatar,2018,0,1,0,6.868674889310563e-4,3.1700068140671584e-4,4.956007054792757e-4,3588,2.5353324868092753e-4
Corporations,219,20552,169788,53545,Qatar,2018,0,1,0,1.7849418994494642e-4,2.695339271870101e-4,3.019660887945762e-4,116243,3.5230481246409893e-4
Individuals,10406,1611,15428,1964,Romania,2018,0,1,0,8.087576428420831e-4,9.304959118612657e-4,0.0022510785426527033,13464,9.51385635518397e-4
Corporations,499,1796,21100,5478,Romania,2018,0,1,0,1.8261110701623243e-5,3.349568793816944e-5,6.880414534634408e-4,15622,4.7346556612562936e-5
Individuals,73899,5588,137840,43747,Russia,2018,0,1,0,0.01801462352414084,0.008313427306906719,0.015986205383768222,94093,0.006648746925344068
Corporations,897,9804,394491,54331,Russia,2018,0,1,0,1.8111434931177296e-4,6.262439540481706e-4,0.0012368200075284696,340160,0.0010309438418467168
Individuals,10765,3588,35878,16552,Saudi Arabia,2018,0,1,0,0.006815965633565254,0.0021638794610940168,0.002328739238098823,19326,0.0013656030000021198
Corporations,568,14623,924831,106930,Saudi Arabia,2018,0,1,0,3.564550141154752e-4,0.0014681445768504823,7.831814540425538e-4,817901,0.0024788628856722466
Individuals,3663,1117,6369,216,Senegal,2018,0,1,0,8.894686907020873e-5,3.841281088050558e-4,7.923986836187634e-4,6153,4.3477984368276123e-4
Corporations,128,5563,311653,18651,Senegal,2018,0,1,0,6.217378161664386e-5,4.947408356869346e-4,1.7649159527719521e-4,293002,8.880191896424379e-4
Individuals,1697,421,3989,102,Seychelles,2018,0,1,0,4.2002688172043014e-5,2.4058518229288234e-4,3.67103621649206e-4,3887,2.746610194043382e-4
Corporations,737,2191,106502,88404,Seychelles,2018,0,1,0,2.946979245100951e-4,1.6906908799956973e-4,0.0010162055134319756,18098,5.4850722159401104e-5
Individuals,120814,39641,198601,48215,Singapore,2018,0,1,0,0.019854505982500527,0.011978054095900909,0.02613509543071725,150386,0.010626491398029535
Corporations,4454,125426,3148250,1253240,Singapore,2018,0,1,0,0.004177720769569608,0.00499776301191194,0.006141355979411152,1895010,0.00574332340586179
Individuals,54179,8379,64518,2537,South Africa,2018,0,1,0,0.0010447139205144423,0.003891219551559835,0.01172027526065547,61981,0.004379666746514094
Corporations,3660,15774,347200,91220,South Africa,2018,0,1,0,3.040851621398452e-4,5.511707512858971e-4,0.005046556552457301,255980,7.758143363003367e-4
Individuals,82265,21866,193754,22228,Spain,2018,0,1,0,0.009153291693021294,0.011685721085478848,0.01779598081023685,171526,0.012120274251183049
Corporations,7204,128884,3357252,912371,Spain,2018,0,1,0,0.003041421656069861,0.005329548119516361,0.009933167596694643,2444881,0.007409851278804217
Individuals,28089,11928,81842,2626,Sweden,2018,0,1,0,0.0010813633248998524,0.004936067307398866,0.006076354524752237,79216,0.005597516674333433
Corporations,4054,106309,4646788,1011396,Sweden,2018,0,1,0,0.003371525067393016,0.007376652168854525,0.005589819744169917,3635392,0.011018006217952785
Individuals,54078,60523,1362590,160384,Switzerland,2018,0,1,0,0.06604469744887202,0.08218073791437917,0.011698426429903219,1202206,0.08494960779367425
Corporations,12823,344565,38610654,15924041,Switzerland,2018,0,1,0,0.05308336537389326,0.06129338471434282,0.017680872861245894,22686613,0.06875771391318693
Individuals,167846,36882,235458,80812,Taiwan,2018,0,1,0,0.03327765918195235,0.014200979155757706,0.03630929550932978,154646,0.010927509134757726
Corporations,6377,202357,8601106,7355986,Taiwan,2018,0,1,0,0.024521444809344786,0.013654026658725914,0.00879286643033339,1245120,0.003773661795508537
Individuals,29089,7098,67867,5145,Thailand,2018,0,1,0,0.0021186650063251106,0.004093204955294822,0.006292679581705217,62722,0.004432026873959069
Corporations,526,12114,170915,107903,Thailand,2018,0,1,0,3.5969854473115237e-4,2.7132300966598244e-4,7.252701493422241e-4,63012,1.909743454916666e-4
Individuals,7028,2490,16916,3946,Trinidad and Tobago,2018,0,1,0,0.0016249275247733502,0.0010202403970083723,0.001520332500265539,12970,9.164788838884143e-4
Corporations,1250,8010,130855,94635,Trinidad and Tobago,2018,0,1,0,3.154691878875713e-4,2.0772882678432046e-4,0.0017235507351288596,36220,1.0977418259550824e-4
Individuals,17413,5782,44272,3864,Turkey,2018,0,1,0,0.0015911606578115117,0.002670139681742413,0.0037668682167222296,40408,0.0028552874896039357
Corporations,604,5523,57532,26326,Turkey,2018,0,1,0,8.775867110823904e-5,9.133051746250066e-5,8.328197152142649e-4,31206,9.4577944287008e-5
Individuals,18881,8646,46073,12421,United Arab Emirates,2018,0,1,0,0.005114856762597512,0.002778761871090491,0.004084433400329203,33652,0.0023778987972716205
Corporations,1410,20454,330828,107619,United Arab Emirates,2018,0,1,0,3.587518204815611e-4,5.251806374032568e-4,0.0019441652292253536,223209,6.764932502197901e-4
Individuals,471747,182444,2513405,141037,United Kingdom,2018,0,1,0,0.05807777580118069,0.15158886941610478,0.10205069664239716,2372368,0.1676349403864757
Corporations,47904,499519,120134553,34612841,United Kingdom,2018,0,1,0,0.11538315465474329,0.19071040274310316,0.06605197953249031,85521712,0.259195914659538
Individuals,14007,3432,55037,40842,Uruguay,2018,0,1,0,0.016818370493358634,0.003319400019517013,0.003030065072740382,14195,0.001003039148557906
Corporations,3069,4563,80045,61804,Uruguay,2018,0,1,0,2.060258645131659e-4,1.2706930526117406e-4,0.004231661764888376,18241,5.528412105810783e-5
Individuals,96763,11529,234223,156655,Venezuela,2018,0,1,0,0.06450912858422939,0.014126493645571767,0.020932261485941142,77568,0.005481066620312762
Corporations,3231,1295,93632,82691,Venezuela,2018,0,1,0,2.75653432827296e-4,1.4863830583064839e-4,0.004455033940161076,10941,3.315956189335879e-5
Individuals,10246,3374,16832,1016,Vietnam,2018,0,1,0,4.1837971747838923e-4,0.0010151741760726486,0.0022164665335402266,15816,0.001117581343683821
Corporations,129,193,3155,248,Vietnam,2018,0,1,0,8.267169503473099e-7,5.00847845710543e-6,1.778704358652983e-4,2907,8.810423766017184e-6
Individuals,103323,20372,280188,195164,Argentina,2019,0,1,0,0.07372034588472423,0.019057598787988194,0.020241075731396264,85024,0.007053117630794875
Corporations,2653,12480,96414,50969,Argentina,2019,0,1,0,1.4935175334970368e-4,1.3840084871843546e-4,0.0033790410299388385,45445,1.278842179036425e-4
Individuals,161572,49916,348930,19298,Australia,2019,0,1,0,0.007289537183514419,0.023733236059691066,0.03165211122473367,329632,0.02734443534618668
Corporations,17316,369860,8517966,3956185,Australia,2019,0,1,0,0.011592598762498723,0.012227412240491805,0.022054833951911393,4561781,0.012837051280288175
Individuals,27187,10952,88539,7985,Austria,2019,0,1,0,0.003016216934934327,0.006022173465993142,0.005325959620892447,80554,0.0066823113195221395
Corporations,1862,18651,1018147,513167,Austria,2019,0,1,0,0.0015037060019071863,0.0014615347244189528,0.002371569693835702,504980,0.0014210358093735588
Individuals,3507,3803,23827,8526,Bahamas,2019,0,1,0,0.003220571770475901,0.0016206454463481472,6.87024695276044e-4,15301,0.0012692857648286646
Corporations,19226,77105,1284115,867678,Bahamas,2019,0,1,0,0.0025425107544382697,0.0018433277931843278,0.024487539706597856,416437,0.0011718719342312502
Individuals,1739,514,2906,381,Bahrain,2019,0,1,0,1.4391717623168172e-4,1.9765793709185863e-4,3.4067178359995453e-4,2525,2.094599409314671e-4
Corporations,311,866,162283,20228,Bahrain,2019,0,1,0,5.9273033937448365e-5,2.3295480876816505e-4,3.961107275955442e-4,142055,3.9974898392126603e-4
Individuals,1894,806,8095,2186,Barbados,2019,0,1,0,8.257295203214075e-4,5.505991055604252e-4,3.7103643366205515e-4,5909,4.901777389956591e-4
Corporations,1637,12029,2883981,542932,Barbados,2019,0,1,0,0.0015909248003622067,0.0041399114038193855,0.002084994408597768,2341049,0.006587814290661334
Individuals,38540,11174,99521,8468,Belgium,2019,0,1,0,0.003198663118976065,0.0067691381821468905,0.007550023312215209,91053,0.007553249901636782
Corporations,3204,12348,5811663,4772265,Belgium,2019,0,1,0,0.013983914638298251,0.008342554936684806,0.004080832061788179,1039398,0.0029249114384555
Individuals,6810,6168,42607,16821,Bermuda,2019,1,1,0,0.006353886670323145,0.00289800816437468,0.001334085593051001,25786,0.0021390629848945784
